	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99
GSM505348	0.44549993	0.49186605	0.5304913	0.44705072	0.51721114	0.53675616	0.60045433	0.58747804	0.651708	0.51999414	0.47202602	0.13496208	0.5709699	0.4537526	0.22012112	0.50388557	0.4023285	0.62310725	0.60757214	0.19693872	0.49480626	0.57052165	0.4241297	0.7213934	0.555303	0.6620988	0.46993542	0.38563102	0.53567463	0.5460953	0.50365084	0.42088425	0.44291344	0.49037504	0.5897729	0.5649668	0.515442	0.52070576	0.563148	0.4892304	0.5104136	0.5251964	0.53540176	0.5320176	0.66426337	0.66899544	0.17758659	0.57798696	0.37777704	0.47734514	0.5209295	0.6233593	0.4678195	0.46196875	0.63012576	0.46393412	0.5205778	0.276132	0.45875683	0.4758133	0.5220524	0.6462686	0.5839574	0.639318	0.62997234	0.50973773	0.5801457	0.5735997	0.5003468	0.44758633	0.49793592	0.5910626	0.4991421	0.6444552	0.41972718	0.48877114	0.60098267	0.5326547	0.5858619	0.6108442	0.4658529	0.5031111	0.5904764	0.57049954	0.4299124	0.16360217	0.18048608	0.44670767	0.5061987	0.5155959	0.50554544	0.5493933	0.32081783	0.4545511	0.59014755	0.52995104	0.57275134	0.6284305	0.6118844	0.5020842
GSM505349	0.5139931	0.4671491	0.5465692	0.41163749	0.47613192	0.60587066	0.5827847	0.51649684	0.63687164	0.48044306	0.4604405	0.15893209	0.51868683	0.45921898	0.20249632	0.535061	0.42301708	0.6293717	0.5776554	0.23064026	0.522455	0.5187026	0.43513462	0.6825745	0.54930806	0.6536499	0.46380717	0.44065148	0.5264159	0.5385485	0.4729805	0.3740327	0.3877156	0.52188945	0.5499639	0.5968898	0.5548175	0.48571807	0.6447947	0.49116752	0.48602477	0.58900195	0.4987237	0.5481952	0.69240296	0.6463467	0.16091663	0.54909164	0.38669455	0.42411914	0.51188105	0.5988888	0.44315112	0.5107984	0.5906149	0.44282803	0.47607747	0.23858309	0.43856728	0.52809626	0.59527695	0.66350424	0.5272715	0.6680292	0.58386254	0.45964763	0.54810923	0.54047495	0.4512056	0.47646534	0.4554908	0.55705476	0.48032683	0.6066087	0.4159673	0.4820255	0.5412306	0.5070524	0.6108764	0.58780384	0.53419423	0.46536604	0.55692774	0.6291375	0.46970004	0.13800696	0.17872688	0.44859904	0.46255675	0.4680433	0.5096615	0.5383812	0.3602966	0.43468106	0.55857706	0.5327829	0.64453614	0.6094198	0.66608536	0.47467023
GSM505350	0.5179757	0.52589834	0.49910834	0.50200176	0.54025435	0.48808235	0.5941581	0.5957581	0.620441	0.5663906	0.4559766	0.20263454	0.60801023	0.4091062	0.32579452	0.43137804	0.4453841	0.5676868	0.6014327	0.23698163	0.44715086	0.5121384	0.43721914	0.670458	0.60858124	0.66430336	0.39566332	0.4143386	0.601997	0.61381054	0.55531085	0.39919913	0.40034133	0.4151434	0.56209975	0.5533224	0.47107846	0.5591468	0.54154354	0.52740633	0.58226854	0.5164987	0.47749028	0.6176321	0.6157615	0.65571797	0.25253338	0.5762287	0.41353032	0.50660294	0.4909422	0.6748724	0.51180536	0.41116387	0.626152	0.50703216	0.52768666	0.36933666	0.50661844	0.43614823	0.46381304	0.57895714	0.63327765	0.635078	0.6136988	0.56051934	0.5810398	0.61514956	0.5036534	0.41590476	0.5381471	0.6266461	0.59689176	0.63384837	0.45835114	0.5682487	0.63272285	0.57396954	0.5102441	0.6809424	0.45966148	0.43425307	0.61651856	0.4877632	0.37117514	0.1612136	0.21230546	0.43951964	0.45390296	0.57615525	0.5537829	0.5867595	0.30209318	0.4298959	0.5479362	0.57187474	0.5273314	0.608396	0.6040035	0.57401055
GSM505351	0.557704	0.3914686	0.5486394	0.37933415	0.5648246	0.53532135	0.5819093	0.48389298	0.57868195	0.40297964	0.5221641	0.52162606	0.45939213	0.47494245	0.57910323	0.4654332	0.48283565	0.5937788	0.54925007	0.41751686	0.44555333	0.51432484	0.48005998	0.67618984	0.4548399	0.62637615	0.4759911	0.45791095	0.41241983	0.44512674	0.384733	0.4355306	0.46327868	0.49553084	0.5167682	0.5075129	0.55121183	0.42765063	0.57406545	0.5621147	0.6079732	0.5314771	0.5014462	0.45290375	0.6582825	0.6241616	0.56801707	0.55142885	0.44815698	0.37440076	0.5446944	0.5554427	0.36897498	0.41462293	0.57136786	0.3262186	0.40320083	0.6096277	0.35049623	0.46668544	0.4834927	0.60734683	0.63313293	0.65347534	0.582161	0.39525285	0.50428987	0.44432107	0.5686406	0.3788702	0.36114442	0.4701137	0.4137963	0.6094886	0.37946683	0.4053717	0.6287912	0.4300156	0.5610005	0.67380184	0.4507899	0.5335753	0.6512386	0.60526156	0.41013905	0.37907115	0.4839949	0.502505	0.52255476	0.4043345	0.41754916	0.4165095	0.3627512	0.48073804	0.5777476	0.42562932	0.548748	0.62827647	0.59271693	0.40412053
GSM505352	0.51302457	0.54099345	0.50236803	0.47207347	0.50791484	0.5310591	0.6288291	0.58922124	0.64239025	0.53338623	0.4832046	0.10243994	0.5681739	0.419666	0.12739801	0.47348312	0.44827762	0.5771819	0.5950667	0.14688268	0.43620017	0.5573696	0.49322224	0.7020471	0.5847254	0.69115096	0.4477786	0.46766675	0.54874593	0.55265445	0.53475904	0.41073042	0.45806205	0.45636183	0.557553	0.55068636	0.53197944	0.5349317	0.57838714	0.52427757	0.53724325	0.4546254	0.5213078	0.5789573	0.6455262	0.66052204	0.14506683	0.57602656	0.43324703	0.47605446	0.543695	0.66216564	0.49046507	0.43040967	0.6289021	0.47675535	0.5242115	0.19013676	0.46463344	0.481007	0.45820183	0.60064375	0.553066	0.6256931	0.6575073	0.50195605	0.584954	0.6057272	0.4486423	0.4789974	0.48800337	0.5740741	0.521758	0.6653177	0.44322658	0.5066862	0.56167984	0.53954625	0.53137785	0.6363117	0.47758314	0.50151	0.56425524	0.5656916	0.38383412	0.10201344	0.11252931	0.48369968	0.5134714	0.5155333	0.517526	0.54665875	0.34769776	0.4659269	0.60145986	0.5256915	0.53291154	0.6531993	0.6031431	0.5432022
GSM505353	0.48458418	0.4731115	0.51185906	0.4359703	0.5661182	0.5806721	0.5368046	0.5119561	0.61534274	0.50148296	0.48445505	0.14499077	0.53166807	0.48278427	0.19810805	0.5128616	0.39548287	0.6971304	0.5469989	0.21329242	0.48667678	0.51419634	0.4517678	0.6643565	0.53953314	0.62409157	0.52112126	0.40204018	0.50782585	0.5514333	0.45252508	0.43092164	0.4520033	0.5325582	0.5354735	0.56765497	0.52348596	0.46261883	0.6722445	0.5108314	0.60139596	0.5797913	0.5552669	0.5480413	0.64333737	0.5940647	0.16908702	0.5396053	0.42878082	0.4447645	0.54704815	0.57081896	0.41954055	0.49940875	0.54450923	0.4333434	0.49148566	0.251911	0.46204188	0.57657987	0.57998395	0.68354887	0.6085682	0.70648956	0.56693596	0.4738911	0.517643	0.5559943	0.538091	0.51381433	0.45524746	0.549605	0.5036207	0.5722238	0.38687706	0.5076034	0.64474773	0.4869989	0.6342758	0.6680458	0.50812525	0.4710173	0.62347925	0.6460877	0.4559169	0.19418854	0.1586586	0.45241925	0.5354152	0.47676834	0.51939374	0.5317934	0.42793354	0.4412542	0.53512436	0.53193355	0.6328163	0.6022208	0.67693794	0.49025884
GSM505354	0.5464121	0.5684423	0.56000316	0.49476403	0.5742493	0.39856085	0.6382043	0.6149078	0.66392934	0.5748389	0.5280534	0.21347961	0.6102313	0.30116123	0.26755363	0.3729381	0.47512278	0.57258266	0.636953	0.23824608	0.33311313	0.5835762	0.50023764	0.7178693	0.6176458	0.6935237	0.37353206	0.48428503	0.57487047	0.57078713	0.5616795	0.43586951	0.4733091	0.3120075	0.5750385	0.4346323	0.54926574	0.55452776	0.45737958	0.5643039	0.58903205	0.3398351	0.43364835	0.6114533	0.50945395	0.6827632	0.24779457	0.56862843	0.3111702	0.5289025	0.56395763	0.6605203	0.53217876	0.2994967	0.6468595	0.5066354	0.5498569	0.32060015	0.5231277	0.29644048	0.32551593	0.62400603	0.622417	0.61983603	0.66201365	0.55454063	0.58420885	0.6244872	0.52281696	0.2924278	0.5141464	0.6161813	0.564279	0.6506562	0.47698575	0.5574853	0.6411402	0.579983	0.5221116	0.66208637	0.3186101	0.5186816	0.61362326	0.34607792	0.28101838	0.21885374	0.23727664	0.4900405	0.5320605	0.56826323	0.57168126	0.566234	0.23311722	0.4908002	0.65518194	0.59489864	0.3971319	0.65592736	0.59593046	0.57962096
GSM505355	0.4972942	0.5383971	0.6081519	0.485548	0.5129059	0.35333538	0.62912965	0.58912003	0.67959213	0.55422187	0.5219575	0.19612807	0.60637563	0.30671498	0.26202303	0.3659587	0.46303177	0.60872114	0.6276772	0.23696545	0.3191464	0.6005087	0.43354654	0.7358671	0.60320103	0.7007828	0.37531465	0.4305414	0.5579852	0.56405944	0.523743	0.42571887	0.45373884	0.32351094	0.61927676	0.4411527	0.52645475	0.5295202	0.46884173	0.54012746	0.58761233	0.3876532	0.5117176	0.56993765	0.51644874	0.67558056	0.24056381	0.60988915	0.35941836	0.502808	0.53605765	0.6501026	0.48206022	0.33837128	0.64841956	0.46769202	0.52755225	0.35766077	0.48286423	0.3537072	0.35443234	0.6595359	0.59041494	0.65420175	0.6382978	0.5347869	0.615747	0.58828104	0.47736275	0.35296148	0.4917883	0.5887843	0.52581614	0.66811794	0.46262184	0.51650715	0.59502256	0.5515264	0.5819057	0.67123497	0.32276738	0.503496	0.5915617	0.40468103	0.28058988	0.21159074	0.21128052	0.44947523	0.4972676	0.51717997	0.51505435	0.5102879	0.27470416	0.44493443	0.61917275	0.53364414	0.4475614	0.65912384	0.6408055	0.5299025
GSM505356	0.6103561	0.4011945	0.53224206	0.33534384	0.56417394	0.5019927	0.5878839	0.48740998	0.5845312	0.3643654	0.5779551	0.57956415	0.44524446	0.41375214	0.6209916	0.45519158	0.5472028	0.505342	0.5184444	0.393585	0.40285438	0.5236836	0.5349113	0.6796217	0.44125164	0.62241733	0.47832084	0.5144812	0.4029615	0.4085099	0.3423865	0.46344885	0.556921	0.42015898	0.52085614	0.52015346	0.6217416	0.3826512	0.5724501	0.61421245	0.56301117	0.4902205	0.5526527	0.46026808	0.66404545	0.6184318	0.5705829	0.48141563	0.4476099	0.34976846	0.6357979	0.5302023	0.34335193	0.41711575	0.5698139	0.2829253	0.36724868	0.6758702	0.330553	0.4513477	0.45036256	0.4936965	0.6418177	0.5751638	0.57891333	0.33452576	0.4874885	0.41970423	0.54291767	0.391096	0.3504911	0.46060842	0.39209077	0.613147	0.3516453	0.38539863	0.6233172	0.3793768	0.4481914	0.6525085	0.38981956	0.60269785	0.63060045	0.5293449	0.39018235	0.38227504	0.55238724	0.5366642	0.598478	0.41024992	0.4068709	0.4215849	0.33470988	0.57368577	0.5654574	0.39938834	0.500486	0.5802168	0.5032686	0.3999167
GSM505357	0.4458342	0.56991136	0.61159873	0.5336935	0.4362846	0.49998108	0.6440373	0.611353	0.68469536	0.5903625	0.42208126	0.14405936	0.6469164	0.4219627	0.21385068	0.46329463	0.4050506	0.553803	0.66443837	0.19692948	0.49105746	0.5980249	0.39627898	0.7480005	0.6424815	0.72936803	0.41843554	0.3734762	0.6021713	0.58973485	0.56964874	0.3458697	0.37448567	0.47296908	0.61261827	0.5410261	0.4836922	0.59622425	0.5313331	0.45116425	0.4685716	0.4986494	0.50003767	0.6085738	0.6149092	0.70287657	0.16112849	0.6349644	0.34851992	0.5301465	0.47960132	0.6984617	0.54132336	0.45212653	0.67658114	0.54109293	0.54044706	0.2413756	0.5153983	0.4334636	0.49203563	0.58460236	0.497633	0.6081811	0.6553328	0.5688203	0.6339497	0.6100656	0.38666046	0.41228157	0.53368706	0.63273543	0.5875289	0.6716853	0.521326	0.5438588	0.4953389	0.5820134	0.49715912	0.57289237	0.47517332	0.44166633	0.49397188	0.5578644	0.40540174	0.12184501	0.15781516	0.39014155	0.43097982	0.5646806	0.5268032	0.5703469	0.308414	0.41214523	0.610331	0.5719186	0.555608	0.68671423	0.59962606	0.584747
GSM505358	0.5218522	0.47117925	0.4974725	0.40727812	0.55270046	0.57165843	0.5212366	0.51437306	0.5630543	0.52950394	0.48428425	0.56559503	0.5411419	0.48013872	0.61149305	0.50386304	0.42756957	0.6241275	0.5070232	0.48911357	0.46109578	0.44658965	0.45432743	0.6185083	0.51752883	0.593017	0.4121629	0.3882162	0.47476408	0.55393076	0.4435141	0.4539543	0.44321042	0.4953852	0.4970654	0.5442311	0.534936	0.4335344	0.59038895	0.5072685	0.56324184	0.5244264	0.5498129	0.59246	0.6777234	0.5712487	0.5959965	0.49329385	0.37667233	0.4343685	0.5483437	0.530533	0.44337177	0.46430746	0.5181554	0.40066865	0.46408537	0.67745805	0.45541018	0.4921658	0.51090854	0.64380056	0.6296383	0.66498613	0.50732476	0.4481345	0.44556493	0.5486698	0.55894727	0.39490336	0.4658307	0.5513107	0.5372446	0.54648185	0.37096632	0.540799	0.62654436	0.47154453	0.58494025	0.6447476	0.45532954	0.48639172	0.59424347	0.5943219	0.43186867	0.5019678	0.5653524	0.44181013	0.49219912	0.48411033	0.56935287	0.55653685	0.34848315	0.46271056	0.5346087	0.5454334	0.56361693	0.5326707	0.61553514	0.44975427
GSM505359	0.56283754	0.47485206	0.54348665	0.46226117	0.5330138	0.54307806	0.5841704	0.5424916	0.63112766	0.48809344	0.48642507	0.45961103	0.52663004	0.4451641	0.4799716	0.47548187	0.4681434	0.61606526	0.5813681	0.43116757	0.44665357	0.54640573	0.4456978	0.7025199	0.5143551	0.64541775	0.45767865	0.45221213	0.49474096	0.5171372	0.4443963	0.4209757	0.43421593	0.460564	0.55400074	0.56590426	0.5589775	0.48269558	0.5847019	0.5201422	0.5372522	0.5182776	0.49531674	0.5603039	0.6642039	0.65030193	0.50139433	0.5751338	0.36701947	0.44454938	0.54539806	0.5929941	0.45107302	0.43061987	0.6070384	0.41108054	0.48409966	0.53806573	0.401091	0.4823051	0.5154665	0.64067703	0.62222755	0.6622052	0.5819724	0.4917676	0.5446483	0.5334812	0.53014517	0.4060005	0.43874902	0.5420443	0.5071851	0.62934893	0.40622652	0.4802761	0.597919	0.50698924	0.5426431	0.65191513	0.39782652	0.5082397	0.60681283	0.55117095	0.41197556	0.32232395	0.3994827	0.4742199	0.49244076	0.49346346	0.5024745	0.5019158	0.34835008	0.47851002	0.6023958	0.5059052	0.54411745	0.60170287	0.5925624	0.4632376
GSM505360	0.6003051	0.5001244	0.60373986	0.48229578	0.519335	0.45696825	0.6585681	0.62584454	0.6694458	0.51664376	0.5583219	0.4973816	0.56369936	0.39696857	0.5011236	0.40800205	0.511273	0.5675341	0.6338695	0.3763669	0.3983637	0.6056884	0.5144409	0.7321178	0.5529388	0.689787	0.38570142	0.4975747	0.53637254	0.4993293	0.4980681	0.4297221	0.49405065	0.37778774	0.6212451	0.47770452	0.5901213	0.53310055	0.50298816	0.59924144	0.5450073	0.44742495	0.4863991	0.5556637	0.60777473	0.70353925	0.5055318	0.63604045	0.35205993	0.48639596	0.60617846	0.647774	0.4886186	0.35120454	0.6862962	0.4765271	0.5143969	0.5914791	0.43277583	0.39135283	0.43312678	0.5915913	0.605203	0.5856055	0.65918565	0.5010937	0.58708096	0.5560066	0.49093163	0.32439432	0.47858128	0.5580278	0.5035153	0.6918237	0.47298723	0.49576184	0.59622294	0.5286199	0.5050782	0.6390049	0.36658174	0.54197615	0.5760689	0.47865334	0.37315714	0.33314973	0.46990362	0.5302086	0.5534046	0.49906614	0.49543387	0.51055735	0.2433874	0.54131246	0.68513495	0.53714985	0.45833927	0.6475187	0.58621603	0.5150663
GSM505361	0.58414656	0.6018243	0.6179106	0.5767871	0.56351894	0.3152849	0.6875205	0.6699587	0.710812	0.6423277	0.54649955	0.14208141	0.67802006	0.2580933	0.18784076	0.33527464	0.5273725	0.59211594	0.6746208	0.17231649	0.29082483	0.63783073	0.49879342	0.7563045	0.66609514	0.74623036	0.39866686	0.5003749	0.651088	0.63512945	0.6182544	0.4720743	0.52878904	0.2677018	0.63792914	0.3666321	0.58258325	0.6140678	0.41402376	0.570365	0.5634888	0.31955618	0.41252288	0.65919435	0.4639806	0.7348439	0.18893838	0.6473079	0.28198242	0.59712994	0.601954	0.71652585	0.59026986	0.27294517	0.7075775	0.5775485	0.62786466	0.2455436	0.56455314	0.26956317	0.295767	0.6210813	0.6221585	0.6241922	0.70229185	0.6317731	0.65969086	0.684575	0.5302027	0.2674238	0.58902895	0.6664039	0.63320494	0.70392936	0.511362	0.6020014	0.63681877	0.6352902	0.51648885	0.66955906	0.2860034	0.5485353	0.597615	0.31338105	0.23939991	0.13991004	0.14705047	0.5192632	0.5785862	0.5981504	0.61937535	0.62337035	0.19082889	0.51198137	0.6832185	0.62166035	0.3591951	0.7043011	0.61918724	0.6196491
GSM505362	0.52187806	0.41580245	0.572183	0.40084013	0.53524834	0.45215124	0.6104987	0.5028453	0.6552819	0.43468586	0.53758967	0.24317083	0.48684815	0.41475242	0.313451	0.44915563	0.46537268	0.5803022	0.59146	0.24360004	0.405586	0.56536865	0.4440023	0.7318385	0.47775152	0.6701939	0.412682	0.43674615	0.41497278	0.48269454	0.4321508	0.44558382	0.47963136	0.39271864	0.61323804	0.5215046	0.5299355	0.4495157	0.5481746	0.51678395	0.5738604	0.43255866	0.50996995	0.5166316	0.60682905	0.6619295	0.27106404	0.59957457	0.40663865	0.41069216	0.5486831	0.5941955	0.39802346	0.40180823	0.5954017	0.37359023	0.441564	0.37573516	0.38454565	0.42140722	0.45832735	0.61845213	0.62965333	0.6198541	0.642455	0.44817644	0.54095954	0.504121	0.554432	0.35742474	0.4012801	0.5024122	0.47325996	0.6661224	0.3857879	0.43451855	0.6030091	0.44940233	0.55020666	0.65075135	0.3964494	0.5183729	0.5971031	0.49598187	0.3876787	0.21479493	0.24139297	0.46301568	0.5109293	0.42316934	0.46290845	0.49645904	0.27078635	0.49979496	0.61241525	0.46275258	0.50932795	0.6376549	0.5862168	0.45045128
GSM505363	0.48709947	0.57468235	0.5913122	0.5628054	0.49688256	0.45433557	0.65026534	0.644894	0.7060416	0.5986939	0.47327137	0.088579744	0.66640687	0.36364338	0.12891927	0.42483374	0.39967325	0.5864149	0.6474824	0.11842778	0.39432004	0.6272428	0.44606194	0.750965	0.64460397	0.7030552	0.42226157	0.4323935	0.62316245	0.62534785	0.5855275	0.4167277	0.43145892	0.41046828	0.6175187	0.45323095	0.51012355	0.6125326	0.51600635	0.502038	0.5538903	0.41646853	0.479775	0.650601	0.5752775	0.7163359	0.1282902	0.64573956	0.33252925	0.57447773	0.52119887	0.6882763	0.5540611	0.3961702	0.6778374	0.55766875	0.6111747	0.15704331	0.56533587	0.38857326	0.4086946	0.6139486	0.58251625	0.63930374	0.68435395	0.6179466	0.627291	0.65708286	0.5222943	0.35804713	0.568222	0.6645243	0.60740185	0.66561913	0.51527447	0.5839672	0.62482154	0.6064986	0.5321654	0.62235093	0.40138116	0.48316798	0.55625886	0.4698092	0.3503854	0.10817006	0.11320028	0.43032897	0.50581634	0.5642264	0.5910087	0.6021444	0.2742566	0.45683178	0.63156676	0.604529	0.50699794	0.6846366	0.5730845	0.6179419
GSM505364	0.5473817	0.51461565	0.57287097	0.46539697	0.52083915	0.43909663	0.5933527	0.55371916	0.67907816	0.53974843	0.55054	0.17600939	0.57945746	0.377435	0.22785974	0.4393019	0.50263524	0.6017612	0.607274	0.21917513	0.38217765	0.57796127	0.47404376	0.7103583	0.5933689	0.6537394	0.39956802	0.4774459	0.54271334	0.57127154	0.50503415	0.44753382	0.47658098	0.37378561	0.6093854	0.48434514	0.5452056	0.5121223	0.53718853	0.553686	0.53551465	0.40179092	0.4387274	0.6016214	0.56236404	0.67783105	0.2153329	0.589616	0.33920145	0.5102215	0.57267296	0.6369408	0.4922254	0.3854767	0.621359	0.48137343	0.49310833	0.28487033	0.4974731	0.3630228	0.39666432	0.65922034	0.59233606	0.6734555	0.6456746	0.5260006	0.5732058	0.61038524	0.523073	0.33145154	0.5178201	0.59426737	0.55885845	0.62279034	0.43710053	0.5316292	0.6259866	0.5289354	0.5770056	0.6351683	0.3851644	0.5220332	0.59671235	0.4311475	0.3389749	0.1997037	0.21877182	0.47442064	0.5421341	0.51302415	0.55038863	0.5778482	0.25231954	0.49409914	0.63902384	0.54297554	0.48478934	0.6563998	0.6398398	0.52504855
GSM505365	0.5641931	0.52563316	0.5678286	0.46391374	0.5683295	0.37839097	0.62826204	0.57874215	0.65376604	0.5339788	0.5130264	0.24153042	0.5779023	0.33773533	0.3069261	0.35570812	0.50489086	0.58803594	0.61651075	0.23631185	0.31162655	0.5787814	0.4681388	0.7246818	0.5970568	0.67088497	0.4213467	0.44443628	0.5542468	0.55306655	0.502335	0.45867705	0.46377814	0.3208124	0.60234845	0.42989618	0.5455265	0.52137095	0.48539302	0.5233339	0.6221957	0.3652405	0.4266876	0.60221624	0.5238743	0.66529965	0.28039694	0.5912641	0.33867076	0.5004804	0.54846084	0.63783103	0.48755324	0.30517524	0.62445384	0.4667753	0.5224608	0.35271138	0.5000516	0.34673643	0.33838886	0.6322562	0.65052915	0.63498914	0.6511938	0.51577324	0.5887626	0.5890383	0.54566795	0.325065	0.50853807	0.6052453	0.57030994	0.65279794	0.4353459	0.54759455	0.6732306	0.5331541	0.5297005	0.6971307	0.30887586	0.49652022	0.63956916	0.3855119	0.2981485	0.20050776	0.23968875	0.47240004	0.524341	0.5498769	0.5317169	0.57388073	0.25913215	0.4635441	0.6201883	0.55175287	0.39077127	0.6484867	0.613354	0.54478735
GSM505366	0.44907278	0.5642608	0.4986687	0.5195786	0.46795288	0.5420717	0.611262	0.6081548	0.6495463	0.5759028	0.4185446	0.0880366	0.6205404	0.42627305	0.11196542	0.50151515	0.40748435	0.5614993	0.6222424	0.13509488	0.48473945	0.54528	0.41699785	0.7021106	0.63002545	0.70465577	0.4171339	0.40059906	0.5994314	0.5676201	0.5773296	0.3518564	0.4100581	0.45787153	0.5649792	0.5812963	0.4610032	0.55595416	0.5932868	0.4685411	0.48028803	0.48172522	0.4778137	0.5992698	0.6468941	0.6802287	0.10171071	0.5703937	0.39256358	0.533844	0.4941441	0.68007976	0.5291949	0.44705248	0.6493939	0.5236628	0.56375533	0.15574637	0.49545828	0.4463099	0.48990214	0.6090643	0.5271714	0.5977587	0.6575974	0.58452284	0.60947406	0.6452958	0.43336284	0.4393357	0.5451397	0.6246652	0.5527839	0.6465352	0.4806733	0.5426292	0.5628522	0.587696	0.5158571	0.6020807	0.49966463	0.4237901	0.53762084	0.57388055	0.40910506	0.10038254	0.09730378	0.4148229	0.4293843	0.5557406	0.53987473	0.5571611	0.30084324	0.40058112	0.59716785	0.54281914	0.5547455	0.6489576	0.5668239	0.58458596
GSM505367	0.5190437	0.58275557	0.6056695	0.54543275	0.4721846	0.35116005	0.6339278	0.6154088	0.6940486	0.60036576	0.49241516	0.17051733	0.65118647	0.31251895	0.24038008	0.34444922	0.4512231	0.59953976	0.6477286	0.21170431	0.29962653	0.6150762	0.42587125	0.73718005	0.6597668	0.7123766	0.39913815	0.42923403	0.62787014	0.6222534	0.5721035	0.41716763	0.4443387	0.32483065	0.635412	0.38373235	0.53249633	0.58412844	0.4450261	0.5176398	0.49990013	0.3624038	0.44249612	0.6443355	0.49840742	0.7148764	0.19200537	0.61430776	0.2984226	0.5782193	0.53084195	0.68116003	0.54592013	0.32393932	0.6962785	0.5380525	0.573546	0.26016185	0.53995717	0.34560645	0.34786913	0.6486927	0.54608107	0.63161165	0.6557677	0.60275537	0.6206215	0.6494699	0.4457582	0.28674328	0.55200785	0.6476002	0.5852143	0.67588717	0.5097227	0.5825702	0.5502273	0.59900165	0.5407086	0.60451895	0.31658736	0.5312926	0.5234347	0.38582724	0.29440516	0.19562161	0.18015018	0.4354892	0.5217853	0.58517194	0.6102998	0.6197303	0.22108456	0.5058578	0.6418535	0.5997159	0.43341118	0.6751883	0.60040027	0.60309875
GSM505368	0.49479508	0.5930707	0.5909903	0.54532695	0.5552872	0.4290703	0.67194724	0.6237693	0.68691134	0.5898999	0.49058518	0.15093288	0.6424897	0.37571356	0.20660076	0.42395952	0.43882856	0.6304191	0.66610295	0.18957901	0.3724819	0.61986834	0.45880103	0.7217093	0.62988156	0.7212323	0.42389023	0.4306814	0.60236835	0.6018106	0.5796664	0.47938952	0.42591983	0.35964096	0.6308492	0.47612742	0.50193673	0.59098715	0.47097054	0.5244325	0.57664806	0.41916436	0.46036348	0.63093233	0.5749259	0.71884376	0.18476602	0.6329688	0.34047425	0.5617125	0.52884215	0.7018248	0.5410881	0.35199773	0.6801444	0.5410923	0.57099247	0.24933171	0.52883166	0.35929182	0.40299472	0.65585965	0.59842396	0.6543359	0.6881482	0.5873675	0.63747174	0.63749766	0.539308	0.3015308	0.554901	0.63387674	0.57408285	0.6842427	0.51250696	0.5773392	0.64605844	0.5994523	0.5522936	0.6605246	0.37270182	0.4864511	0.60943896	0.437298	0.3383148	0.13895077	0.16433015	0.45711792	0.4997247	0.56498396	0.5810911	0.57906914	0.22829136	0.45674303	0.6648544	0.58674	0.46452898	0.68874234	0.6615442	0.60573345
GSM505369	0.50070965	0.5062091	0.5890924	0.46437633	0.48862082	0.55238324	0.59962595	0.5652174	0.6400495	0.49182814	0.4409778	0.45270056	0.55639595	0.44632477	0.4838938	0.49551532	0.44203418	0.57389855	0.5915477	0.38430804	0.45595548	0.55107903	0.47789484	0.6925276	0.5458594	0.6492913	0.41567996	0.43212575	0.5505669	0.53145	0.4906784	0.43138674	0.42356864	0.49125257	0.56102973	0.5714214	0.5159132	0.51989603	0.5948587	0.52627844	0.52877086	0.5171671	0.5125369	0.56543326	0.67203367	0.64554393	0.5036969	0.5843245	0.35364553	0.4849517	0.52133733	0.6205196	0.4877665	0.47323847	0.61663944	0.441183	0.51142347	0.5578866	0.45587036	0.47020522	0.5121297	0.60468304	0.5578204	0.62194127	0.6242797	0.4938067	0.56804407	0.551136	0.50201213	0.37862393	0.48478734	0.58848083	0.53060037	0.64100015	0.44076255	0.52545273	0.58405304	0.52910835	0.50239086	0.605113	0.42676383	0.48528802	0.5485647	0.5528608	0.42629266	0.309736	0.4094693	0.4737861	0.47930804	0.48965272	0.51889133	0.54387224	0.3432006	0.46396297	0.62230974	0.54535335	0.58260983	0.6444311	0.5780236	0.5030238
